1095.57, 1251.72, 163.435, -0.0451229, -0.287913, 0.956593, 
1044.79, 1203.01, 157.49, -0.0399629, -0.281223, 0.95881, 
1034.98, 1248.07, 159.827, -0.0399629, -0.281223, 0.95881, 
982.857, 1205.52, 152.654, -0.0260064, -0.273907, 0.961404, 
932.71, 1153.9, 145.508, -0.00464018, -0.268234, 0.963343, 
919.161, 1216.11, 148.732, -0.00464018, -0.268234, 0.963343, 
1651.67, 663.873, 61.1162, 0.0450627, -0.0889145, 0.995019, 
1651.67, 682.642, 61.8297, 0.0467627, -0.0932966, 0.99454, 
1651.67, 701.254, 59.0996, 0.0417143, -0.103616, 0.993742, 
1591.69, 637.767, 53.0186, -0.0377411, 0.0713753, -0.996735, 
1591.68, 690.552, 56.4306, 0.0434337, -0.100034, 0.994036, 
1531.71, 640.648, 54.0674, -0.0377411, 0.0713753, -0.996735, 
1531.7, 695.019, 51.1343, -0.0385761, 0.105768, -0.993642, 
1471.72, 638.927, 50.2586, -0.0389289, 0.0500828, -0.997986, 
1471.71, 702.166, 43.6291, 0.0359961, -0.104012, 0.993924, 
1411.74, 639.781, 48.8224, -0.03132, 0.025826, -0.999176, 
1411.72, 712.246, 38.3425, 0.0366055, -0.101732, 0.994138, 
1351.75, 644.153, 45.7113, -0.032162, 0.0184164, -0.999313, 
1291.78, 575.193, 36.5842, -0.0264939, 0.00529554, -0.999635, 
1291.77, 651.243, 39.6345, -0.032162, 0.0184164, -0.999313, 
1231.79, 545.038, 27.8031, -0.016024, -0.0139533, -0.999774, 
1231.79, 661.222, 35.3131, -0.032162, 0.0184164, -0.999313, 
1171.81, 564.774, 34.9226, -0.0160564, -0.0118588, -0.999801, 
1171.79, 674.65, 28.9952, -0.0257447, 0.0209837, -0.999448, 
1111.84, 562.507, 37.3386, -0.0202403, -0.0113359, -0.999731, 
1111.82, 689.304, 24.0462, -0.0262619, 0.0263161, -0.999309, 
1051.87, 566.087, 36.3658, -0.0217869, -0.00557916, -0.999747, 
1051.83, 709.568, 15.6156, -0.0301658, 0.0595428, -0.99777, 
987.241, 574.997, 33.9342, -0.0151391, 0.00034567, -0.999885, 
1651.67, 657.135, 54.7099, -0.043737, 0.0801048, -0.995826, 
1651.66, 694.66, 55.2134, 0.042755, -0.104252, 0.993631, 
1591.68, 659.306, 48.3648, -0.0399922, 0.0766956, -0.996252, 
1591.68, 705.4, 51.5875, 0.0388658, -0.11038, 0.993129, 
1531.69, 667.237, 43.8574, -0.0399922, 0.0766956, -0.996252, 
1471.71, 616.944, 38.1443, -0.0308, 0.0278732, -0.999137, 
1471.7, 680.541, 38.9975, -0.035303, 0.0878242, -0.99551, 
1411.72, 638.834, 32.4483, -0.03132, 0.025826, -0.999176, 
1411.72, 711.992, 37.8695, 0.0366055, -0.101732, 0.994138, 
1351.73, 656.785, 29.9533, -0.032162, 0.0184164, -0.999313, 
1291.76, 588.922, 21.9539, -0.0236011, 0.00519399, -0.999708, 
1291.75, 680.641, 26.6049, -0.032162, 0.0184164, -0.999313, 
